MESH_ID	Dict_MESH
D011272	{'D012101': 4, 'D055703': 3, 'D012098': 2, 'D011247': 1, 'D011272': 0}
D011273	{'D000091642': 3, 'D005261': 2, 'D011248': 1, 'D011273': 0}
D011293	{'D013568': 3, 'D010335': 2, 'D008599': 1, 'D011293': 0}
D011300	{'D013514': 2, 'D019990': 1, 'D011300': 0, 'D013812': 3, 'D005791': 2, 'D005159': 4, 'D006296': 3}
D011305	{'D005128': 2, 'D012030': 1, 'D011305': 0}
D011317	{'D000091642': 4, 'D000091662': 3, 'D005832': 2, 'D010409': 1, 'D011317': 0, 'D052801': 3}
D011349	{'D004066': 3, 'D005767': 2, 'D005759': 1, 'D011349': 0, 'D007410': 2, 'D012002': 1}
D011350	{'D004066': 4, 'D005767': 3, 'D005759': 2, 'D003092': 1, 'D011350': 0, 'D011349': 1, 'D007410': 3, 'D003108': 2, 'D012810': 1, 'D012002': 2}
D011371	{'D009358': 3, 'D030342': 2, 'D000083083': 1, 'D011371': 0, 'D008661': 1, 'D009750': 3, 'D008659': 2}
D011378	{'D009057': 3, 'D007571': 2, 'D007569': 1, 'D011378': 0, 'D008336': 1, 'D018640': 3, 'D019767': 2, 'D009140': 3, 'D009139': 4, 'D019465': 3, 'D009358': 5, 'D000013': 4}
D011468	{'D013514': 4, 'D013519': 3, 'D013520': 2, 'D013521': 1, 'D011468': 0}
D011469	{'D000091642': 3, 'D000091662': 2, 'D005832': 1, 'D011469': 0, 'D052801': 2}
D011470	{'D000091642': 4, 'D000091662': 3, 'D005832': 2, 'D011469': 1, 'D011470': 0, 'D052801': 3}
D011471	{'D009369': 4, 'D009371': 3, 'D014565': 2, 'D005834': 1, 'D011471': 0, 'D000091642': 3, 'D000091662': 3, 'D005832': 2, 'D011469': 1, 'D052801': 3}
D011472	{'D000091642': 4, 'D000091662': 3, 'D005832': 2, 'D011469': 1, 'D011472': 0, 'D052801': 3}
D011488	{'D009750': 4, 'D009748': 3, 'D044342': 2, 'D003677': 1, 'D011488': 0}
D011502	{'D009750': 5, 'D009748': 4, 'D044342': 3, 'D003677': 2, 'D011488': 1, 'D011502': 0}
D011507	{'D013568': 3, 'D012816': 2, 'D020924': 1, 'D011507': 0, 'D000091642': 3, 'D005261': 4, 'D052776': 3, 'D014570': 2, 'D014555': 1, 'D052801': 3}
D011512	{'D007239': 5, 'D001423': 4, 'D001424': 3, 'D016905': 2, 'D004756': 1, 'D011512': 0}
D011517	{'D003933': 5, 'D019937': 4, 'D019411': 3, 'D006403': 2, 'D001780': 1, 'D011517': 0, 'D008919': 4, 'D002943': 2, 'D001790': 1}
D011528	{'D007239': 2, 'D010272': 1, 'D011528': 0}
D011536	{'D017437': 2, 'D012871': 1, 'D011536': 0}
D011537	{'D017437': 2, 'D012871': 1, 'D011537': 0, 'D013568': 3, 'D012816': 2, 'D012877': 1}
D011538	{'D017437': 3, 'D012871': 2, 'D011537': 1, 'D011538': 0, 'D004066': 5, 'D005767': 4, 'D007410': 3, 'D012002': 2, 'D001004': 1}
D011539	{'D017437': 3, 'D012871': 2, 'D011537': 1, 'D011539': 0, 'D000091642': 4, 'D005261': 4, 'D052776': 3, 'D005831': 2, 'D014845': 1, 'D000091662': 3}
D011542	{'D014947': 3, 'D050723': 2, 'D005599': 1, 'D011542': 0}
D011547	{'D009140': 3, 'D001847': 2, 'D001851': 1, 'D011547': 0, 'D009358': 4, 'D030342': 3, 'D008661': 2, 'D008664': 1, 'D009750': 3, 'D008659': 2, 'D002128': 1}
D011552	{'D007239': 4, 'D001423': 3, 'D001424': 2, 'D016905': 1, 'D011552': 0}
D011553	{'D009369': 5, 'D009370': 4, 'D009375': 3, 'D002277': 3, 'D000230': 2, 'D002288': 1, 'D011553': 0, 'D018297': 2}
D011559	{'D009422': 4, 'D002493': 3, 'D001927': 2, 'D019586': 1, 'D011559': 0}
D011561	{'D002318': 3, 'D014652': 2, 'D020141': 1, 'D011561': 0, 'D006425': 4, 'D006402': 3, 'D006474': 2, 'D009358': 3, 'D000013': 2, 'D012868': 1, 'D030342': 2, 'D012873': 1, 'D017437': 2, 'D003240': 1, 'D012871': 2}
D011565	{'D017437': 3, 'D012871': 2, 'D017444': 1, 'D011565': 0}
D011595	{'D009422': 3, 'D009461': 2, 'D020820': 1, 'D011595': 0, 'D019954': 2, 'D011596': 1, 'D013568': 4, 'D012816': 3, 'D001520': 3}
D011604	{'D064419': 3, 'D011041': 2, 'D011605': 1, 'D011604': 0, 'D019966': 2, 'D019973': 1, 'D020751': 1, 'D001523': 3, 'D019967': 3, 'D011618': 2}
D011613	{'D004191': 1, 'D011613': 0}
D011618	{'D001523': 2, 'D019967': 1, 'D011618': 0}
D011625	{'D005128': 2, 'D003229': 1, 'D011625': 0}
D011627	{'D012101': 2, 'D055703': 1, 'D011627': 0, 'D046468': 1}
D011628	{'D004700': 2, 'D006058': 1, 'D011628': 0}
D011629	{'D004700': 2, 'D006058': 1, 'D011629': 0}
D011645	{'D007239': 2, 'D011251': 1, 'D011645': 0, 'D000091642': 4, 'D005261': 3, 'D011248': 2, 'D011644': 1}
D011654	{'D012140': 2, 'D008171': 1, 'D011654': 0}
D011655	{'D012140': 2, 'D008171': 1, 'D011655': 0, 'D002318': 4, 'D014652': 3, 'D016769': 2, 'D004617': 1}
D011657	{'D006425': 5, 'D006402': 4, 'D007960': 3, 'D004802': 2, 'D017681': 1, 'D011657': 0, 'D012140': 2, 'D008171': 1}
D011658	{'D013568': 3, 'D010335': 2, 'D005355': 1, 'D011658': 0, 'D012140': 3, 'D008171': 2, 'D017563': 1}
D011660	{'D002318': 2, 'D006331': 1, 'D011660': 0}
D011665	{'D002318': 3, 'D006331': 2, 'D006349': 1, 'D011665': 0}
D011666	{'D002318': 3, 'D006331': 2, 'D006349': 1, 'D011666': 0, 'D014694': 1}
D011668	{'D002318': 2, 'D014652': 1, 'D011668': 0, 'D012140': 2, 'D008171': 1}
D011669	{'D002943': 4, 'D002320': 3, 'D006439': 2, 'D001794': 1, 'D011669': 0}
D011671	{'D009057': 3, 'D014076': 2, 'D003788': 1, 'D011671': 0}
D011681	{'D005128': 1, 'D011681': 0, 'D013568': 3, 'D012816': 2, 'D009461': 1, 'D009422': 2}
D011693	{'D006425': 3, 'D006402': 2, 'D001778': 1, 'D011693': 0, 'D013568': 3, 'D010335': 2, 'D006470': 1, 'D012816': 2, 'D012877': 1}
D011695	{'D002318': 3, 'D014652': 2, 'D014657': 1, 'D011695': 0, 'D006425': 4, 'D006402': 3, 'D001778': 2, 'D011693': 1, 'D006474': 2, 'D020141': 1, 'D007154': 3, 'D006967': 2, 'D007105': 1, 'D013568': 4, 'D010335': 3, 'D006470': 2, 'D012816': 3, 'D012877': 2, 'D017437': 3, 'D012871': 2, 'D017445': 1}
D011696	{'D006425': 4, 'D006402': 3, 'D001778': 2, 'D011693': 1, 'D011696': 0, 'D001791': 3, 'D013921': 2, 'D057049': 1, 'D007154': 1, 'D013568': 4, 'D010335': 3, 'D006470': 2, 'D012816': 3, 'D012877': 2}
D011697	{'D006425': 3, 'D006402': 2, 'D001778': 3, 'D011693': 2, 'D011696': 1, 'D011697': 0, 'D001791': 4, 'D013921': 3, 'D057049': 2, 'D019851': 1, 'D013568': 5, 'D010335': 4, 'D006470': 3, 'D012816': 4, 'D012877': 3}
D011704	{'D000091642': 5, 'D005261': 6, 'D052776': 5, 'D014570': 4, 'D007674': 3, 'D009393': 2, 'D009395': 1, 'D011704': 0, 'D011702': 1, 'D052801': 5}
D011707	{'D004066': 4, 'D005767': 3, 'D013272': 2, 'D017219': 1, 'D011707': 0}
D011711	{'D017437': 2, 'D012871': 1, 'D011711': 0}
D011770	{'D045762': 5, 'D004798': 4, 'D014166': 3, 'D010770': 2, 'D017853': 1, 'D011770': 0}
D011776	{'D007239': 2, 'D014552': 1, 'D011776': 0, 'D000091642': 3, 'D005261': 4, 'D052776': 3, 'D014570': 2, 'D052801': 3}
D011778	{'D007239': 4, 'D001423': 3, 'D001424': 2, 'D016905': 1, 'D011778': 0}
D011782	{'D013568': 4, 'D012816': 3, 'D009461': 2, 'D010243': 1, 'D011782': 0, 'D009422': 3}
D011818	{'D007239': 5, 'D014777': 4, 'D012327': 3, 'D018701': 2, 'D018353': 1, 'D011818': 0}
D011832	{'D014947': 1, 'D011832': 0, 'D055585': 3, 'D011827': 2, 'D000069079': 1, 'D004778': 4, 'D011634': 3, 'D004787': 3, 'D004781': 2, 'D011870': 2, 'D011830': 1}
D011842	{'D009369': 6, 'D003560': 5, 'D001845': 4, 'D007570': 3, 'D009807': 2, 'D010509': 1, 'D011842': 0, 'D009140': 5, 'D007571': 2, 'D009057': 3, 'D010483': 1, 'D009059': 3, 'D010510': 2}
D011843	{'D009422': 3, 'D009468': 2, 'D010523': 1, 'D011843': 0}
D011855	{'D017437': 3, 'D012871': 2, 'D003872': 1, 'D011855': 0, 'D014947': 2, 'D011832': 1, 'D055585': 4, 'D011827': 3, 'D000069079': 2}
D011860	{'D003933': 4, 'D019937': 3, 'D003952': 2, 'D011859': 1, 'D011860': 0}
D011878	{'D013812': 1, 'D011878': 0}
D011885	{'D014947': 2, 'D001134': 2, 'D005543': 1, 'D011885': 0, 'D050723': 1}
D011900	{'D009369': 2, 'D003560': 1, 'D011900': 0, 'D009057': 2, 'D009059': 1}
D011906	{'D007239': 4, 'D001423': 3, 'D001424': 2, 'D016905': 1, 'D011906': 0}
D012001	{'D010038': 3, 'D004427': 2, 'D006311': 1, 'D012001': 0, 'D013568': 5, 'D012816': 4, 'D009461': 3, 'D012678': 2, 'D009422': 4}
D012002	{'D004066': 3, 'D005767': 2, 'D007410': 1, 'D012002': 0}
D012003	{'D013568': 5, 'D020763': 4, 'D005402': 3, 'D016154': 2, 'D007412': 1, 'D012003': 0, 'D004066': 3, 'D005767': 3, 'D007410': 2, 'D012002': 1}
D012004	{'D009369': 6, 'D009371': 5, 'D004067': 4, 'D005770': 3, 'D007414': 2, 'D015179': 1, 'D012004': 0, 'D004066': 5, 'D005767': 4, 'D007410': 3, 'D012002': 2}
D012005	{'D013568': 4, 'D020763': 3, 'D011391': 2, 'D056887': 1, 'D012005': 0, 'D004066': 4, 'D005767': 3, 'D007410': 2, 'D012002': 1}
D012010	{'D006425': 3, 'D006402': 2, 'D000740': 1, 'D012010': 0}
D012021	{'D013568': 3, 'D012816': 2, 'D009461': 1, 'D012021': 0, 'D009422': 2, 'D003933': 5, 'D019937': 4, 'D003943': 3, 'D009460': 2, 'D012018': 1, 'D010808': 3, 'D055687': 3, 'D009424': 2}
D012030	{'D005128': 1, 'D012030': 0}
D012046	{'D013812': 1, 'D005791': 3, 'D003266': 2, 'D000359': 1, 'D012046': 0, 'D006281': 3, 'D008511': 2, 'D010810': 1, 'D005159': 2, 'D006296': 1}
D012061	{'D007239': 3, 'D001423': 5, 'D001424': 4, 'D016905': 3, 'D013145': 2, 'D001899': 1, 'D012061': 0, 'D000079426': 2, 'D017282': 1}
D012064	{'D013812': 3, 'D000529': 2, 'D026441': 1, 'D012064': 0, 'D004191': 3, 'D011613': 2, 'D001521': 1}
D012078	{'D002318': 3, 'D014652': 2, 'D001157': 1, 'D012078': 0, 'D000091642': 3, 'D005261': 4, 'D052776': 3, 'D014570': 2, 'D007674': 1, 'D052801': 3}
D012080	{'D009140': 4, 'D001847': 3, 'D001851': 2, 'D012279': 1, 'D012080': 0, 'D009750': 4, 'D008659': 3, 'D002128': 2, 'D009748': 6, 'D044342': 5, 'D003677': 4, 'D001361': 3, 'D014808': 2, 'D004700': 4, 'D010279': 3, 'D006961': 2, 'D006962': 1, 'D000091642': 3, 'D005261': 4, 'D052776': 3, 'D014570': 2, 'D007674': 1, 'D052801': 3, 'D013568': 4, 'D010335': 3, 'D020969': 2, 'D002908': 1}
D012083	{'D045762': 5, 'D004798': 4, 'D006867': 3, 'D010447': 2, 'D057055': 2, 'D016282': 1, 'D012083': 0, 'D010450': 2, 'D043484': 1}
D012090	{'D014947': 2, 'D013180': 1, 'D012090': 0}
D012120	{'D012140': 1, 'D012120': 0}
D012121	{'D013812': 2, 'D058109': 1, 'D012121': 0, 'D004638': 2, 'D012151': 1, 'D012138': 1}
D012127	{'D009358': 3, 'D007232': 2, 'D007235': 1, 'D012127': 0, 'D012140': 3, 'D008171': 2, 'D012128': 1, 'D012120': 2}
D012128	{'D012140': 2, 'D008171': 1, 'D012128': 0, 'D012120': 1}
D012129	{'D003933': 3, 'D019937': 2, 'D003948': 1, 'D012129': 0}
D012131	{'D012140': 2, 'D012120': 1, 'D012131': 0}
D012133	{'D013568': 4, 'D012816': 3, 'D009461': 2, 'D010243': 1, 'D012133': 0, 'D012140': 3, 'D012120': 2, 'D012131': 1, 'D009422': 3}
D012135	{'D013568': 3, 'D012816': 2, 'D012818': 1, 'D012135': 0, 'D003933': 3, 'D019937': 2, 'D003948': 1, 'D002943': 2, 'D012143': 1}
D012141	{'D012140': 1, 'D012141': 0, 'D007239': 1}
D012142	{'D009369': 3, 'D009371': 2, 'D013899': 1, 'D012142': 0, 'D012140': 1}
D012148	{'D009422': 1, 'D012148': 0, 'D012893': 2, 'D020920': 2, 'D020919': 1, 'D020447': 1, 'D001523': 3}
D012151	{'D013812': 2, 'D004638': 1, 'D012151': 0}
D012162	{'D005128': 2, 'D015785': 1, 'D012162': 0, 'D012164': 1}
D012163	{'D005128': 2, 'D012164': 1, 'D012163': 0}
D012164	{'D005128': 1, 'D012164': 0}
D012166	{'D005128': 2, 'D005130': 1, 'D012166': 0, 'D012164': 1, 'D013568': 4, 'D010335': 3, 'D006470': 2}
D012167	{'D005128': 2, 'D012164': 1, 'D012167': 0}
D012170	{'D005128': 2, 'D012164': 1, 'D012170': 0, 'D002318': 2, 'D014652': 1, 'D016769': 3, 'D013927': 2, 'D020246': 1}
D012173	{'D005128': 2, 'D012164': 1, 'D012173': 0}
D012174	{'D005128': 2, 'D015785': 1, 'D012174': 0, 'D012164': 3, 'D012162': 2, 'D058499': 1, 'D009358': 3, 'D030342': 2}
D012175	{'D005128': 2, 'D015785': 1, 'D012175': 0, 'D005134': 2, 'D019572': 1, 'D012164': 2, 'D009369': 4, 'D009370': 3, 'D009373': 3, 'D017599': 2, 'D018302': 1, 'D009375': 2, 'D009380': 3, 'D009371': 3}
D012178	{'D005128': 2, 'D012164': 1, 'D012178': 0, 'D009358': 3, 'D007232': 2, 'D007235': 1}
D012179	{'D006802': 1, 'D012179': 0}
D012185	{'D013568': 3, 'D010335': 2, 'D005355': 1, 'D012185': 0}
D012186	{'D009369': 3, 'D009371': 2, 'D000008': 1, 'D012186': 0}
D012188	{'D013568': 2, 'D010335': 1, 'D012188': 0, 'D014947': 1}
D012202	{'D009750': 3, 'D008659': 2, 'D001928': 1, 'D012202': 0, 'D009422': 4, 'D002493': 3, 'D001927': 2, 'D004066': 3, 'D008107': 2, 'D005234': 1}
D012206	{'D009140': 2, 'D009135': 1, 'D012206': 0}
D012207	{'D009369': 5, 'D009370': 4, 'D018204': 3, 'D009379': 2, 'D009214': 1, 'D012207': 0}
D012208	{'D009369': 5, 'D009370': 4, 'D018204': 3, 'D009379': 2, 'D009217': 1, 'D012208': 0, 'D012509': 2}
D012213	{'D007239': 5, 'D001423': 4, 'D001424': 3, 'D016908': 2, 'D013290': 1, 'D012213': 0, 'D009140': 2, 'D007592': 2, 'D001168': 1, 'D012216': 1, 'D017437': 3, 'D003240': 2}
D012214	{'D002318': 2, 'D006331': 1, 'D012214': 0, 'D007239': 6, 'D001423': 5, 'D001424': 4, 'D016908': 3, 'D013290': 2, 'D012213': 1}
D012216	{'D009140': 1, 'D012216': 0, 'D017437': 2, 'D003240': 1}
D012217	{'D000602': 7, 'D011506': 6, 'D001798': 5, 'D007162': 4, 'D007136': 3, 'D000906': 2, 'D001323': 1, 'D012217': 0, 'D012712': 4, 'D005916': 5}
D012218	{'D009140': 3, 'D007592': 3, 'D001168': 2, 'D001172': 1, 'D012218': 0, 'D012216': 2, 'D017437': 4, 'D003240': 3}
D012220	{'D012140': 2, 'D009668': 1, 'D012220': 0, 'D012141': 1, 'D007239': 2, 'D010038': 2}
D012222	{'D012140': 3, 'D009668': 2, 'D012220': 1, 'D012222': 0, 'D010038': 3}
D012223	{'D010038': 3, 'D009668': 2, 'D012220': 1, 'D012223': 0, 'D012140': 3}
D012226	{'D010038': 2, 'D009668': 1, 'D012226': 0, 'D017437': 4, 'D012871': 3, 'D012874': 2, 'D017192': 1, 'D007239': 2, 'D001423': 3, 'D001424': 2, 'D016905': 3, 'D004756': 2, 'D007710': 1, 'D012141': 1, 'D012140': 2}
D012227	{'D007239': 3, 'D010272': 2, 'D050738': 1, 'D012227': 0}
D012253	{'D014947': 2, 'D050723': 1, 'D012253': 0, 'D013898': 1}
D012257	{'D009750': 6, 'D009748': 5, 'D044342': 4, 'D003677': 3, 'D001361': 2, 'D014804': 1, 'D012257': 0}
D012279	{'D009140': 3, 'D001847': 2, 'D001851': 1, 'D012279': 0, 'D009750': 3, 'D008659': 2, 'D002128': 1, 'D009748': 5, 'D044342': 4, 'D003677': 3, 'D001361': 2, 'D014808': 1}
D012282	{'D007239': 3, 'D001423': 4, 'D001424': 3, 'D016905': 2, 'D012288': 1, 'D012282': 0, 'D000079426': 2}
D012288	{'D007239': 2, 'D001423': 3, 'D001424': 2, 'D016905': 1, 'D012288': 0, 'D000079426': 1}
D012295	{'D000820': 3, 'D006520': 2, 'D006524': 1, 'D012295': 0, 'D007239': 3, 'D000079426': 2, 'D001102': 1, 'D014777': 2, 'D012327': 2, 'D002044': 1, 'D006482': 1, 'D004066': 5, 'D008107': 4, 'D006505': 3}
D012373	{'D007239': 4, 'D001423': 6, 'D001424': 5, 'D016905': 4, 'D012288': 3, 'D012282': 2, 'D000073605': 1, 'D012373': 0, 'D000079426': 3, 'D017282': 2}
D012390	{'D003813': 2, 'D004708': 1, 'D012390': 0}
D012393	{'D017437': 2, 'D012871': 1, 'D012393': 0}
D012400	{'D007239': 4, 'D014777': 3, 'D012327': 2, 'D012088': 1, 'D012400': 0}
D012409	{'D007239': 5, 'D014777': 4, 'D012327': 3, 'D014036': 2, 'D018355': 1, 'D012409': 0}
D012415	{'D009140': 3, 'D001847': 3, 'D001848': 2, 'D004413': 1, 'D012415': 0, 'D009139': 2, 'D019465': 1, 'D009358': 3, 'D000013': 2, 'D000015': 1, 'D025063': 1, 'D030342': 2, 'D009422': 4, 'D009461': 3, 'D019954': 2, 'D008607': 1}
D012448	{'D001523': 2, 'D010262': 1, 'D012448': 0}
D012466	{'D009057': 2, 'D009059': 1, 'D012466': 0}
D012467	{'D013568': 4, 'D020763': 3, 'D005402': 2, 'D016155': 1, 'D012467': 0, 'D009057': 3, 'D009059': 2, 'D012466': 1}
D012468	{'D009369': 4, 'D009371': 3, 'D006258': 2, 'D009062': 1, 'D012468': 0, 'D009057': 3, 'D009059': 2, 'D012466': 1}
D012480	{'D007239': 5, 'D001423': 4, 'D001424': 3, 'D016905': 2, 'D004756': 1, 'D012480': 0}
D012488	{'D000091642': 5, 'D005261': 5, 'D052776': 4, 'D005831': 3, 'D000291': 2, 'D005184': 1, 'D012488': 0, 'D000292': 1, 'D000091662': 4}
D012507	{'D006425': 3, 'D008206': 2, 'D008232': 1, 'D012507': 0, 'D007154': 3, 'D006967': 2, 'D006968': 1}
D012509	{'D009369': 3, 'D009370': 2, 'D018204': 1, 'D012509': 0}
D012512	{'D009369': 5, 'D009370': 4, 'D018204': 3, 'D009372': 3, 'D018213': 2, 'D012516': 1, 'D012512': 0, 'D012509': 2}
D012514	{'D007239': 4, 'D014777': 3, 'D004266': 2, 'D006566': 1, 'D012514': 0, 'D009369': 3, 'D009370': 2, 'D018204': 2, 'D012509': 1, 'D009383': 1}
D012515	{'D009369': 5, 'D009370': 4, 'D018204': 3, 'D009372': 2, 'D008415': 1, 'D012515': 0, 'D007154': 3, 'D000090362': 2}
D012516	{'D009369': 4, 'D009370': 3, 'D018204': 2, 'D009372': 2, 'D018213': 1, 'D012516': 0, 'D012509': 1}
D012523	{'D007239': 4, 'D010272': 3, 'D011528': 2, 'D003048': 1, 'D012523': 0}
D012541	{'D007239': 5, 'D001423': 4, 'D001424': 3, 'D016908': 2, 'D013290': 1, 'D012541': 0}
D012552	{'D007239': 2, 'D010272': 3, 'D006373': 2, 'D014201': 1, 'D012552': 0, 'D000079426': 1}
D012553	{'D007239': 2, 'D010272': 4, 'D006373': 3, 'D014201': 2, 'D012552': 1, 'D012553': 0, 'D014552': 1, 'D000079426': 2, 'D000091642': 3, 'D005261': 4, 'D052776': 3, 'D014570': 2, 'D052801': 3}
D012557	{'D001523': 2, 'D010554': 1, 'D012557': 0}
D012559	{'D001523': 2, 'D019967': 1, 'D012559': 0}
D012563	{'D001523': 3, 'D019967': 2, 'D012559': 1, 'D012563': 0}
D012569	{'D001523': 2, 'D010554': 1, 'D012569': 0}
D012585	{'D013568': 5, 'D012816': 4, 'D009461': 3, 'D010146': 2, 'D009437': 1, 'D012585': 0, 'D009422': 4, 'D009468': 3, 'D010523': 2, 'D020422': 2, 'D020426': 1}
D012587	{'D002318': 2, 'D018376': 2, 'D054079': 1, 'D012587': 0, 'D014652': 1, 'D009358': 3, 'D000013': 2, 'D015619': 1, 'D012140': 2, 'D008171': 1}
D012592	{'D017437': 2, 'D003240': 2, 'D017520': 1, 'D012592': 0, 'D012871': 1}
D012594	{'D017437': 2, 'D003240': 1, 'D012594': 0, 'D012871': 1}
D012595	{'D017437': 2, 'D003240': 1, 'D012595': 0, 'D012871': 1}
D012600	{'D009140': 4, 'D001847': 3, 'D013122': 2, 'D013121': 1, 'D012600': 0}
D012607	{'D005128': 2, 'D014786': 1, 'D012607': 0, 'D013568': 5, 'D012816': 4, 'D009461': 3, 'D012678': 2, 'D009422': 4}
D012612	{'D007239': 3, 'D001423': 4, 'D001424': 3, 'D016905': 2, 'D012288': 1, 'D012612': 0, 'D000079426': 2}
D012614	{'D002318': 3, 'D014652': 2, 'D020141': 1, 'D012614': 0, 'D006425': 4, 'D006402': 3, 'D006474': 2, 'D009750': 6, 'D009748': 5, 'D044342': 4, 'D003677': 3, 'D001361': 2, 'D001206': 1}
D012628	{'D017437': 3, 'D012871': 2, 'D003872': 1, 'D012628': 0, 'D012625': 1, 'D017443': 1, 'D017444': 1}
D012640	{'D013568': 3, 'D012816': 2, 'D009461': 1, 'D012640': 0, 'D009422': 2}
D012678	{'D013568': 3, 'D012816': 2, 'D009461': 1, 'D012678': 0, 'D009422': 2}
D012700	{'D013568': 3, 'D010335': 2, 'D007249': 1, 'D012700': 0}
D012713	{'D017437': 4, 'D012871': 3, 'D003872': 2, 'D003875': 1, 'D012713': 0, 'D064419': 4, 'D064420': 3, 'D004342': 2}
D012729	{'D013568': 3, 'D010335': 2, 'D002869': 1, 'D012729': 0, 'D055614': 4, 'D014644': 3, 'D009154': 2}
D012734	{'D009358': 3, 'D000013': 2, 'D014564': 1, 'D012734': 0, 'D004700': 2, 'D006058': 1, 'D000091642': 2, 'D005261': 3, 'D052776': 2, 'D052801': 2}
D012735	{'D000091642': 2, 'D000091662': 1, 'D012735': 0}
D012749	{'D007239': 1, 'D003141': 1, 'D012749': 0, 'D013568': 4, 'D010335': 3, 'D020969': 2, 'D000091642': 2, 'D000091662': 1}
D012753	{'D001523': 3, 'D019967': 2, 'D012559': 1, 'D012753': 0}
D012769	{'D013568': 2, 'D010335': 1, 'D012769': 0}
D012770	{'D002318': 4, 'D006331': 3, 'D017202': 2, 'D009203': 1, 'D012770': 0, 'D014652': 3, 'D013568': 3, 'D010335': 2, 'D007511': 3, 'D007238': 2, 'D009336': 3, 'D012769': 1}
D012771	{'D013568': 3, 'D010335': 2, 'D006470': 1, 'D012771': 0, 'D012769': 1}
D012772	{'D013568': 4, 'D010335': 3, 'D007249': 3, 'D018746': 1, 'D018805': 1, 'D012772': 0, 'D012769': 2, 'D007239': 2}
D012774	{'D013568': 3, 'D010335': 2, 'D012769': 1, 'D012774': 0, 'D014947': 1}
D012778	{'D013568': 3, 'D010335': 2, 'D011183': 1, 'D012778': 0, 'D004066': 4, 'D005767': 3, 'D007410': 2, 'D008286': 1}
D012793	{'D009057': 3, 'D009059': 2, 'D012466': 1, 'D012793': 0}
D012798	{'D009057': 3, 'D009059': 2, 'D012466': 1, 'D012798': 0}
D012804	{'D002318': 4, 'D006331': 3, 'D001145': 2, 'D001146': 1, 'D012804': 0, 'D006327': 1, 'D000075224': 2, 'D013568': 4, 'D010335': 3}
D012805	{'D006425': 4, 'D006402': 3, 'D000740': 4, 'D000743': 3, 'D000745': 2, 'D000755': 1, 'D012805': 0, 'D006453': 2, 'D009358': 4, 'D030342': 3}
D012829	{'D009784': 2, 'D011009': 1, 'D012829': 0, 'D012140': 4, 'D008171': 3, 'D017563': 2, 'D055370': 2}
D012830	{'D009784': 3, 'D011009': 2, 'D012829': 1, 'D012830': 0, 'D007239': 3, 'D001423': 7, 'D001424': 6, 'D016908': 5, 'D000193': 4, 'D009164': 3, 'D014376': 2, 'D014397': 1, 'D012141': 2, 'D012140': 3, 'D008171': 2, 'D017563': 3, 'D055370': 3}
D012848	{'D002318': 4, 'D006331': 3, 'D001145': 2, 'D006327': 1, 'D012848': 0, 'D000075224': 2, 'D013568': 4, 'D010335': 3}
D012852	{'D012140': 2, 'D009668': 2, 'D010254': 1, 'D012852': 0, 'D012141': 1, 'D007239': 2, 'D010038': 3}
D012859	{'D005128': 3, 'D007766': 2, 'D015352': 1, 'D012859': 0, 'D009140': 3, 'D007592': 3, 'D001168': 2, 'D001172': 1, 'D012216': 2, 'D017437': 4, 'D003240': 3, 'D007154': 3, 'D001327': 2, 'D009057': 4, 'D009059': 3, 'D012466': 2, 'D014987': 1}
D012868	{'D009358': 2, 'D000013': 1, 'D012868': 0, 'D017437': 2, 'D012871': 1}
D012871	{'D017437': 1, 'D012871': 0}
D012872	{'D017437': 2, 'D012871': 1, 'D012872': 0}
D012874	{'D017437': 2, 'D012871': 1, 'D012874': 0, 'D007239': 1}
D012878	{'D017437': 2, 'D012871': 1, 'D012878': 0, 'D009369': 2, 'D009371': 1}
D012882	{'D003933': 4, 'D019937': 3, 'D019411': 2, 'D007159': 1, 'D012882': 0, 'D008919': 3, 'D007158': 2}
D012883	{'D017437': 2, 'D012871': 1, 'D012883': 0}
D012887	{'D014947': 2, 'D050723': 1, 'D012887': 0, 'D020196': 2, 'D006259': 1, 'D009422': 3}
D012891	{'D012140': 3, 'D012120': 2, 'D001049': 1, 'D012891': 0, 'D009422': 4, 'D012893': 3, 'D020920': 2, 'D020919': 1}
D012893	{'D013568': 3, 'D012816': 2, 'D009461': 1, 'D012893': 0, 'D009422': 1, 'D001523': 1}
D012899	{'D007239': 4, 'D014777': 3, 'D004266': 2, 'D011213': 1, 'D012899': 0}
D012909	{'D064419': 3, 'D011041': 2, 'D001733': 1, 'D012909': 0, 'D014947': 2}
D012912	{'D013568': 3, 'D012816': 2, 'D012818': 1, 'D012912': 0, 'D002943': 2, 'D012143': 1}
D012913	{'D013568': 4, 'D012816': 3, 'D012818': 2, 'D012135': 1, 'D012913': 0}
D012940	{'D012942': 2, 'D012961': 1, 'D012940': 0}
D012983	{'D009369': 2, 'D009371': 1, 'D012983': 0}
D013001	{'D001523': 1, 'D013001': 0}
D013005	{'D004700': 4, 'D004701': 3, 'D010190': 2, 'D018273': 1, 'D013005': 0, 'D009369': 5, 'D009370': 5, 'D009373': 4, 'D017599': 3, 'D018358': 2, 'D018278': 1, 'D009375': 4, 'D002277': 3, 'D000230': 2, 'D009371': 4, 'D004067': 3, 'D004066': 4, 'D010182': 3}
D013009	{'D009422': 4, 'D012893': 3, 'D020447': 2, 'D020921': 1, 'D013009': 0, 'D001523': 4}
